date,close,open,high,low,volu,e%
2019-6-21,313.5,312.0,316.0,310.0,8.92,	-2.53%
2019-6-20,310.0,311.0,313.0,308.0,8.08,	2.93%
2019-6-19,308.5,314.5,315.0,307.5,6.17,	-1.92%
2019-6-18,308.5,304.0,309.0,304.0,9.33,	0.64%
2019-6-17,300.5,305.0,307.0,300.0,8.77,	-0.96%
2019-6-14,307.0,311.0,312.5,306.0,13.14,	0.96%
2019-6-13,309.5,309.5,316.5,308.5,16.35,	4.89%
2019-6-12,309.5,308.5,312.5,306.5,10.94,	5.70%
2019-6-11,308.0,310.0,314.0,308.0,5.04,	0.00%
2019-6-10,316.0,313.0,316.5,310.0,7.63,	-0.18%
2019-6-6,307.0,312.0,312.0,305.5,7.62,	-2.09%
2019-6-5,313.0,317.0,319.5,312.5,5.17,	-1.71%
2019-6-4,311.0,316.0,318.0,311.0,9.88,	1.57%
2019-6-3,314.0,308.5,316.5,304.0,3.82,	-1.03%
2019-5-31,311.0,298.5,313.0,297.0,5.5,	0.17%
2019-5-30,296.5,284.5,298.5,284.5,5.08,	-0.34%
2019-5-29,280.5,277.5,280.5,275.0,8.94,	1.04%
2019-5-28,280.5,283.0,283.5,279.5,4.93,	-0.69%
2019-5-27,281.0,287.0,288.5,276.5,5.78,	0.35%
2019-5-24,287.0,294.5,294.5,286.0,8.35,	0.87%
2019-5-23,292.0,291.0,295.0,289.0,8.02,	-4.02%
2019-5-22,287.5,290.0,290.5,286.5,7.16,	-0.50%
2019-5-21,290.5,287.0,292.5,286.5,9.57,	-3.23%
2019-5-20,290.0,291.5,293.0,286.5,9.9,	-0.32%
2019-5-17,291.0,291.5,296.5,289.0,12.5,	1.63%
2019-5-16,288.0,290.0,292.0,286.0,12.43,	-0.97%
2019-5-15,290.0,290.0,293.5,287.5,18.71,	3.69%
2019-5-14,289.0,279.0,289.0,276.5,22.38,	0.85%
2019-5-13,286.5,300.0,300.0,285.5,9.1,	2.78%
2019-5-10,298.5,303.0,305.5,293.0,4.35,	-0.86%
2019-5-9,300.0,311.0,314.0,300.0,3.85,	0.69%
2019-5-8,310.0,308.0,311.0,304.5,3.7,	-0.52%
2019-5-7,311.0,309.0,313.0,307.0,3.86,	-0.17%
2019-5-6,306.0,304.0,306.0,301.0,4.92,	0.35%
2019-5-3,309.0,304.0,310.0,301.0,3.2,	-0.34%
2019-5-2,298.0,307.5,307.5,298.0,5.03,	-0.34%
2019-4-30,295.5,290.0,295.5,287.0,11.59,	0.87%
2019-4-29,287.5,289.5,291.5,286.5,19.67,	-3.83%
2019-4-26,290.0,286.0,290.0,283.5,8.0,	1.18%
2019-4-25,288.0,289.5,291.0,286.0,7.2,	1.02%
2019-4-24,289.5,292.0,292.0,287.0,6.38,	0.69%
2019-4-23,290.0,290.5,290.5,285.0,13.33,	-2.83%
2019-4-22,289.0,292.0,293.5,288.5,13.1,	0.17%
2019-4-19,290.0,293.5,294.0,288.5,10.05,	1.70%
2019-4-18,291.0,289.5,293.5,289.0,8.35,	1.38%
2019-4-17,288.5,294.5,299.0,287.5,6.66,	0.00%
2019-4-16,300.0,299.0,301.5,297.5,9.76,	1.75%
2019-4-15,296.5,298.0,299.0,295.5,7.48,	1.06%
2019-4-12,293.5,294.0,297.0,292.0,5.88,	2.17%
2019-4-11,291.5,298.0,303.0,291.0,4.62,	-1.07%
2019-4-10,300.0,300.0,304.5,298.0,2.68,	-0.53%
2019-4-9,299.5,294.0,300.0,291.0,3.64,	1.63%
2019-4-8,294.5,289.0,294.5,289.0,5.46,	-2.64%
2019-4-3,290.5,289.5,291.5,287.0,13.92,	2.34%
2019-4-2,290.5,290.0,291.5,288.0,4.76,	1.09%
2019-4-1,285.5,284.5,287.0,284.0,3.17,	-0.36%
2019-3-29,282.5,279.0,282.5,277.0,5.71,	-0.90%
2019-3-28,276.5,278.5,283.5,276.5,4.33,	0.72%
2019-3-27,279.5,280.0,280.5,278.0,4.56,	1.28%
2019-3-26,281.0,279.0,281.5,278.5,4.93,	-0.18%
2019-3-25,276.5,276.5,279.0,276.0,2.63,	0.92%
2019-3-22,284.0,280.0,286.0,279.0,4.93,	0.19%
2019-3-21,277.5,274.5,279.5,274.5,3.49,	0.93%
2019-3-20,274.5,275.5,275.5,273.0,7.69,	-2.37%
2019-3-19,275.5,276.5,277.0,272.0,4.46,	-2.14%
2019-3-18,278.0,280.0,281.5,276.0,9.17,	2.56%
2019-3-15,276.0,274.0,277.0,273.5,5.73,	-1.44%
2019-3-14,272.5,272.0,278.0,271.5,8.0,	-1.07%
2019-3-13,273.0,270.0,273.5,269.0,9.35,	1.27%
2019-3-12,270.5,274.5,276.0,270.0,15.26,	-2.12%
2019-3-11,270.0,267.5,272.5,267.5,20.31,	7.01%
2019-3-8,267.5,270.0,271.5,266.0,16.46,	1.93%
2019-3-7,274.0,277.5,279.0,272.5,6.24,	1.37%
2019-3-6,280.0,274.0,281.5,274.0,8.26,	2.20%
2019-3-5,273.0,275.5,279.0,272.0,3.65,	-1.38%
2019-3-4,277.0,280.0,283.5,277.0,3.8,	0.60%
2019-2-27,280.0,280.0,282.0,274.0,4.36,	-1.37%
2019-2-26,276.5,283.5,293.0,276.5,3.05,	-1.35%
2019-2-25,282.5,271.0,282.5,270.5,5.52,	0.58%
2019-2-22,264.0,260.0,271.0,259.5,6.52,	-0.77%
2019-2-21,259.0,254.0,259.5,253.5,19.46,	6.79%
2019-2-20,255.5,251.5,258.0,251.5,5.07,	-1.02%
2019-2-19,250.0,252.0,252.5,249.0,4.28,	-1.21%
2019-2-18,253.5,254.5,254.5,251.0,4.01,	0.20%
2019-2-15,252.0,254.5,258.0,250.5,6.4,	1.43%
2019-2-14,255.5,257.0,259.0,255.5,6.36,	1.45%
2019-2-13,259.0,259.5,261.5,256.5,3.06,	-0.41%
2019-2-12,257.5,257.0,259.5,256.0,4.44,	-1.02%
2019-2-11,259.5,252.5,259.5,249.5,4.44,	0.20%
2019-1-30,243.0,245.5,245.5,241.5,6.66,	2.95%
2019-1-29,245.5,245.0,248.0,244.0,3.01,	0.00%
2019-1-28,248.5,247.5,249.0,246.5,4.46,	1.72%
2019-1-25,248.0,246.5,249.5,245.0,4.95,	0.65%
2019-1-24,244.5,242.5,248.0,242.0,4.2,	1.76%
2019-1-23,241.0,240.5,241.0,237.0,2.02,	0.66%
2019-1-22,242.0,246.5,248.0,241.0,2.88,	0.00%
2019-1-21,244.5,247.0,249.0,243.5,8.82,	1.80%
2019-1-18,244.0,239.5,244.5,239.0,4.63,	1.37%
2019-1-17,237.0,237.5,239.0,234.5,7.01,	0.92%
2019-1-16,237.0,233.0,238.0,232.0,6.49,	-2.91%
2019-1-15,233.0,233.5,233.5,231.5,3.72,	1.36%
2019-1-14,231.5,231.5,234.0,230.0,4.28,	-3.92%
2019-1-11,227.5,227.0,229.0,226.0,3.42,	2.00%
2019-1-10,226.0,226.0,228.0,223.0,2.97,	2.27%
2019-1-9,226.0,225.5,231.5,224.0,897.3,	-0.45%
2019-1-8,222.0,221.0,222.5,218.5,1.53,	-1.78%
2019-1-7,219.0,221.0,221.5,217.5,1.67,	0.90%
2019-1-4,217.0,218.5,218.5,213.5,923.09,	-0.22%
2019-1-3,223.5,224.0,226.0,221.0,5.27,	-0.67%
2019-1-2,220.5,229.5,229.5,220.5,9.04,	-4.66%
2018-12-28,229.5,223.5,229.5,223.5,2.71,	0.64%
2018-12-27,225.0,224.5,227.0,223.0,2.41,	-0.21%
2018-12-26,220.0,222.0,223.5,220.0,2.74,	-0.42%
2018-12-25,221.0,221.0,222.0,219.0,3.43,	-0.63%
2018-12-24,225.0,223.5,225.5,222.5,4.47,	1.93%
2018-12-22,223.0,223.0,223.5,221.5,3.45,	2.19%
2018-12-21,223.5,224.0,226.0,221.5,2.71,	-0.44%
2018-12-20,225.0,229.5,231.0,223.5,3.1,	-1.93%
2018-12-19,236.0,232.5,236.0,232.5,4.68,	1.74%
2018-12-18,234.5,234.0,236.5,233.5,8.35,	-6.13%
2018-12-17,235.0,239.0,239.0,234.0,4.88,	-2.98%
2018-12-14,236.0,239.0,240.0,233.0,10.17,	2.65%
2018-12-13,237.5,233.5,238.0,233.5,7.64,	3.37%
2018-12-12,233.0,231.5,235.0,230.0,6.75,	2.59%
2018-12-11,228.0,227.0,229.5,226.0,4.82,	-2.11%
2018-12-10,229.0,229.5,234.0,228.0,4.0,	1.94%
2018-12-7,233.5,233.5,236.5,232.5,3.22,	1.75%
2018-12-6,229.5,239.0,239.5,229.0,5.14,	2.70%
2018-12-5,244.5,246.5,247.0,244.0,1.5,	-0.22%
2018-12-4,252.0,248.0,252.5,245.0,2.43,	-0.22%
2018-12-3,245.5,243.0,247.0,242.5,3.61,	-0.89%
2018-11-30,237.5,233.0,238.0,231.0,4.37,	0.67%
2018-11-29,231.5,240.0,241.5,231.5,4.53,	1.59%
2018-11-28,236.5,232.0,236.5,231.0,8.59,	-4.97%
2018-11-27,232.0,228.0,232.0,225.0,3.91,	0.65%
2018-11-26,228.0,224.0,230.5,223.0,2.61,	-0.43%
2018-11-23,222.0,224.0,224.0,222.0,4.34,	-1.49%
2018-11-22,222.5,223.5,225.0,222.0,5.49,	2.63%
2018-11-21,223.0,223.0,224.5,220.0,4.59,	-2.77%
2018-11-20,225.0,222.5,225.5,220.5,3.95,	0.00%
2018-11-19,223.5,222.0,225.0,220.0,3.7,	2.17%
2018-11-16,220.0,225.0,228.0,220.0,5.87,	0.00%
2018-11-15,231.5,231.5,235.0,229.5,4.24,	1.10%
2018-11-14,230.0,231.0,233.0,229.0,7.31,	1.79%
2018-11-13,231.0,227.5,234.0,226.5,9.45,	-1.76%
2018-11-12,234.5,228.0,235.5,227.0,10.26,	9.90%
2018-11-9,228.5,234.5,234.5,226.5,5.28,	-0.48%
2018-11-8,235.0,239.0,240.0,233.0,7.24,	2.97%
2018-11-7,235.0,230.0,236.0,230.0,8.77,	-3.81%
2018-11-6,230.0,233.5,238.0,226.5,7.49,	-1.87%
2018-11-5,230.0,225.5,230.0,224.0,5.89,	0.00%
2018-11-2,227.5,226.5,230.5,224.5,3.75,	-3.39%
2018-11-1,223.5,227.0,229.0,218.5,2.3,	-0.45%
2018-10-31,227.5,212.0,227.5,211.0,3.88,	-1.11%
2018-10-30,207.0,209.0,212.0,206.0,2.59,	0.22%
2018-10-29,208.0,206.0,208.0,199.5,3.78,	1.13%
2018-10-26,202.0,212.0,213.5,200.5,3.7,	0.45%
2018-10-25,210.0,207.5,212.0,206.0,7.51,	0.45%
2018-10-24,214.0,212.0,216.0,206.0,7.41,	4.51%
2018-10-23,214.0,220.0,222.0,214.0,18.59,	-7.88%
2018-10-22,221.5,220.5,224.0,220.0,6.6,	-2.14%
2018-10-19,222.5,221.5,222.5,218.5,7.12,	-0.43%
2018-10-18,225.0,225.0,227.0,224.0,9.43,	-3.10%
2018-10-17,224.5,225.5,226.5,224.0,5.52,	-1.63%
2018-10-16,222.0,222.5,227.0,222.0,4.46,	0.41%
2018-10-15,221.0,218.5,226.5,216.0,12.27,	-2.00%
2018-10-12,220.0,210.0,221.0,210.0,5.08,	1.42%
2018-10-11,210.5,207.5,210.5,207.0,6.2,	2.07%
2018-10-9,228.5,234.0,234.5,228.5,2.94,	0.00%
2018-10-8,233.5,234.5,235.5,232.5,3.09,	-0.82%
2018-10-5,234.5,240.0,241.0,232.5,2.86,	0.21%
2018-10-4,242.0,248.0,248.0,242.0,5.34,	2.10%
2018-10-3,246.0,245.5,246.5,241.0,5.31,	-2.86%
2018-10-2,245.0,250.0,251.0,243.0,3.75,	0.20%
2018-10-1,250.0,248.5,252.0,248.5,3.2,	0.41%
2018-9-28,246.5,244.5,246.5,243.0,1.76,	-0.81%
2018-9-27,241.5,241.0,242.0,239.0,3.52,	1.45%
2018-9-26,241.5,244.5,245.0,241.0,3.49,	-0.82%
2018-9-25,243.5,241.0,244.0,241.0,3.33,	0.00%
2018-9-21,243.0,241.5,244.0,240.5,5.58,	0.62%
2018-9-20,238.0,243.5,245.0,237.5,8.97,	-2.22%
2018-9-19,245.0,246.5,248.5,243.0,6.9,	-2.75%
2018-9-18,244.5,243.0,246.5,243.0,4.83,	0.39%
2018-9-17,243.5,244.0,245.0,242.0,5.66,	0.20%
2018-9-14,245.5,244.5,246.5,243.0,4.16,	1.60%
2018-9-13,242.0,245.5,245.5,242.0,3.76,	-0.80%
2018-9-12,244.0,246.5,246.5,242.0,6.03,	-1.76%
2018-9-11,244.0,246.0,247.0,241.0,4.27,	0.00%
2018-9-10,242.5,249.0,251.0,238.0,5.49,	1.59%
2018-9-7,248.0,253.0,254.5,245.5,10.74,	1.82%
2018-9-6,255.0,252.5,257.0,250.0,3.3,	-1.00%
2018-9-5,254.0,253.5,256.0,252.0,2.87,	-1.19%
2018-9-4,253.5,250.0,255.0,250.0,5.21,	2.22%
2018-9-3,249.5,252.5,253.0,249.0,6.91,	0.81%
2018-8-31,251.5,255.0,255.0,248.5,3.9,	-0.61%
2018-8-30,256.0,257.0,258.5,255.0,5.13,	0.00%
2018-8-29,256.0,254.5,256.5,253.0,7.9,	-0.20%
2018-8-28,252.0,247.5,256.0,247.5,12.95,	-4.81%
2018-8-27,247.5,248.5,249.0,245.5,2.36,	-1.89%
2018-8-24,250.0,253.0,253.0,247.0,2.5,	0.57%
2018-8-23,253.0,248.0,253.0,248.0,5.14,	-4.01%
2018-8-22,247.5,247.0,249.5,244.0,2.07,	-0.18%
2018-8-21,245.5,246.0,247.0,245.0,3.36,	-0.90%
2018-8-20,247.0,249.5,249.5,244.0,4.61,	0.73%
2018-8-17,247.0,250.5,252.5,246.0,5.44,	0.92%
2018-8-16,247.5,250.0,253.0,246.0,2.32,	-0.36%
2018-8-15,260.0,263.5,264.0,260.0,6.38,	1.86%
2018-8-14,265.0,263.5,267.0,263.5,9.31,	-2.18%
2018-8-13,263.5,265.0,268.5,258.0,16.15,	8.27%
2018-8-10,274.5,272.5,276.5,272.5,13.74,	-2.31%
2018-8-9,275.0,276.0,276.5,272.0,6.56,	-2.80%
2018-8-8,277.5,277.0,278.0,275.0,8.25,	1.71%
2018-8-7,275.5,273.0,278.0,271.5,6.74,	0.19%
2018-8-6,273.0,273.5,274.0,270.0,8.03,	2.94%
2018-8-3,274.0,272.0,274.0,271.0,18.77,	-6.08%
2018-8-2,269.0,276.0,277.0,269.0,10.3,	-3.04%
2018-8-1,275.0,265.0,277.5,265.0,4.74,	-1.41%
2018-7-31,254.0,256.0,257.0,250.0,3.74,	1.07%
2018-7-30,260.0,263.5,265.0,258.5,5.33,	-1.58%
2018-7-27,267.5,263.0,271.5,263.0,3.21,	1.06%
2018-7-26,263.0,259.0,263.0,259.0,1.93,	-0.88%
2018-7-25,262.5,255.0,264.0,254.0,3.58,	0.71%
2018-7-24,255.0,270.0,270.0,254.0,4.54,	2.54%
2018-7-23,271.5,278.5,278.5,271.0,3.68,	-1.43%
2018-7-20,280.0,282.0,284.0,280.0,4.9,	2.75%
2018-7-19,284.0,283.5,284.5,281.5,7.37,	-4.39%
2018-7-18,281.0,287.0,288.5,281.0,9.76,	1.24%
2018-7-17,285.5,283.0,287.5,283.0,9.9,	-5.54%
2018-7-16,282.5,285.0,286.5,282.5,3.72,	-2.13%
2018-7-13,285.0,281.5,286.0,281.0,3.87,	-0.16%
2018-7-12,283.0,276.0,285.0,276.0,5.74,	1.67%
2018-7-11,276.0,277.0,278.5,273.5,4.91,	1.01%
2018-7-10,280.0,274.5,280.0,274.0,4.4,	0.17%
2018-7-9,272.5,278.0,279.5,271.0,6.51,	0.00%
2018-7-6,285.0,282.0,288.0,282.0,10.97,	-4.35%
2018-7-5,281.5,295.0,295.0,280.5,2.96,	-0.16%
2018-7-4,298.0,303.5,306.5,297.0,3.06,	-0.48%
2018-7-3,304.5,305.0,309.0,303.0,3.85,	0.65%
2018-7-2,305.0,301.0,312.5,301.0,5.66,	-0.64%
2018-6-29,300.0,298.5,302.0,298.5,4.7,	-0.95%
2018-6-28,297.0,295.0,299.0,292.0,5.15,	0.00%
2018-6-27,296.5,297.0,302.0,296.0,3.94,	-1.72%
2018-6-26,296.5,305.0,305.5,293.0,3.64,	-1.08%
2018-6-25,310.0,307.0,311.0,307.0,3.97,	-2.56%
2018-6-22,310.5,310.0,311.0,308.0,5.83,	0.76%
2018-6-21,312.0,312.0,313.5,310.5,3.85,	-0.30%
2018-6-20,310.0,312.0,313.0,309.0,3.64,	0.00%
2018-6-19,312.0,311.5,318.0,311.0,5.5,	1.85%
2018-6-15,315.0,316.0,318.5,312.5,4.0,	-1.37%
2018-6-14,315.0,320.0,322.5,315.0,9.0,	3.29%
2018-6-13,320.5,322.5,326.0,320.5,3.29,	2.41%
2018-6-12,324.0,329.0,330.5,323.0,10.03,	0.48%
2018-6-11,332.5,331.0,334.5,330.5,5.02,	-1.59%
2018-6-8,330.0,329.0,330.0,326.5,2.39,	-1.10%
2018-6-7,331.0,331.0,332.0,328.0,3.88,	-1.70%
2018-6-6,331.0,329.5,334.0,327.0,4.97,	0.62%
2018-6-5,325.0,330.5,330.5,324.5,4.1,	0.63%
2018-6-4,329.5,319.5,330.5,319.5,6.59,	-0.16%
2018-6-1,319.0,313.5,319.0,313.0,6.7,	2.07%
2018-5-31,311.5,313.0,313.0,308.5,3.0,	0.32%
2018-5-30,310.0,312.5,313.5,310.0,5.36,	0.97%
2018-5-29,315.0,319.0,319.5,315.0,8.77,	-2.82%
2018-5-28,318.5,324.0,325.5,318.5,3.59,	0.00%
2018-5-25,324.0,322.0,326.5,319.0,3.77,	-0.31%
2018-5-24,322.0,323.0,323.0,318.0,5.4,	0.16%
2018-5-23,320.0,323.0,323.0,317.5,11.34,	-3.03%
2018-5-22,320.5,315.0,322.0,313.0,4.83,	0.46%
2018-5-21,314.0,315.5,317.0,313.5,4.86,	0.92%
2018-5-18,313.0,311.5,315.0,307.0,5.09,	2.04%
2018-5-17,310.0,318.5,318.5,307.0,7.34,	-2.15%
2018-5-16,319.0,320.0,322.0,315.0,6.27,	1.72%
2018-5-15,319.0,324.0,324.0,318.5,12.99,	-3.32%
2018-5-14,320.0,325.0,326.0,318.0,9.13,	-2.65%
2018-5-11,319.5,329.5,330.5,317.0,10.58,	0.15%
2018-5-10,329.5,328.0,331.5,326.0,8.26,	4.95%
2018-5-9,328.0,325.5,330.5,322.5,12.58,	-4.01%
2018-5-8,325.0,319.0,326.0,319.0,7.68,	-1.32%
2018-5-7,318.5,332.0,332.5,317.0,10.64,	-2.57%
2018-5-4,325.5,315.0,328.0,315.0,8.17,	-1.13%
2018-5-3,320.0,328.0,329.0,312.0,10.76,	-1.66%
2018-5-2,331.0,341.5,343.0,330.0,18.32,	-0.41%
2018-4-30,340.0,328.0,341.0,327.0,29.15,	6.47%
2018-4-27,339.5,337.0,339.5,325.5,5.93,	-0.58%
2018-4-26,323.5,341.0,344.5,321.0,7.93,	1.79%
2018-4-25,337.0,338.5,346.0,334.5,4.8,	1.36%
2018-4-24,341.5,352.0,354.0,330.0,5.86,	-2.21%
2018-4-23,350.5,356.0,363.0,350.5,9.67,	3.67%
2018-4-20,354.5,357.0,362.0,351.0,4.66,	-0.15%
2018-4-19,360.5,370.0,374.5,357.5,6.83,	-0.15%
2018-4-18,362.0,345.0,373.0,345.0,7.88,	-2.53%
2018-4-17,340.0,345.0,345.0,336.0,3.08,	-1.17%
2018-4-16,342.0,340.0,346.0,338.5,2.09,	0.15%
2018-4-13,336.0,335.0,338.0,334.0,10.06,	2.72%
2018-4-12,331.5,339.5,342.0,330.5,6.91,	-0.60%
2018-4-11,339.0,330.0,343.0,329.5,6.48,	-2.77%
2018-4-10,327.0,330.0,331.0,326.0,12.44,	-1.30%
2018-4-9,327.5,331.0,333.0,327.5,11.78,	5.79%
2018-4-3,328.0,333.5,334.0,326.5,6.41,	-2.38%
2018-4-2,336.5,343.5,343.5,336.0,5.68,	0.00%
2018-3-31,340.5,343.0,344.0,339.0,12.86,	-1.90%
2018-3-30,340.0,339.0,346.5,338.5,16.14,	2.54%
2018-3-29,331.0,337.5,341.0,331.0,18.08,	5.36%
2018-3-28,333.0,338.0,341.5,333.0,12.3,	-0.31%
2018-3-27,342.5,343.0,345.0,334.0,8.62,	1.44%
2018-3-26,347.0,328.5,347.5,328.0,6.02,	-1.72%
2018-3-23,328.0,324.0,334.0,323.0,10.22,	0.63%
2018-3-22,336.0,339.0,342.0,335.0,12.54,	2.09%
2018-3-21,336.0,348.0,348.0,335.0,8.46,	0.32%
2018-3-20,342.5,335.0,344.0,335.0,11.62,	3.17%
2018-3-19,334.0,321.5,344.0,320.5,10.38,	-0.33%
2018-3-16,317.0,322.0,322.5,317.0,8.1,	2.03%
2018-3-15,318.0,313.5,321.0,313.5,7.59,	-2.48%
2018-3-14,313.5,319.0,319.0,313.5,11.71,	1.00%
2018-3-13,319.0,317.0,320.5,317.0,9.51,	-0.50%
2018-3-12,317.0,312.0,322.5,311.5,9.19,	1.52%
2018-3-9,310.5,309.5,312.5,307.5,3.62,	-1.33%
2018-3-8,309.5,304.0,309.5,302.5,6.9,	-0.50%
2018-3-7,300.0,297.5,307.5,297.5,7.65,	-0.82%
2018-3-6,301.0,299.0,303.0,296.5,11.12,	6.84%
2018-3-5,295.0,302.5,303.0,295.0,5.53,	0.71%
2018-3-2,302.5,296.0,307.0,296.0,8.48,	-1.05%
2018-3-1,299.5,301.0,302.5,294.5,4.65,	0.53%
2018-2-27,301.0,302.0,307.0,301.0,7.68,	-0.70%
2018-2-26,296.5,304.5,304.5,296.5,11.12,	-4.18%
2018-2-23,300.5,300.0,302.0,299.5,5.58,	-1.81%
2018-2-22,302.0,300.0,306.0,298.5,5.24,	-0.81%
2018-2-21,304.5,293.5,304.5,292.0,13.67,	2.68%
2018-2-12,285.0,286.5,289.0,283.0,7.83,	0.00%
2018-2-9,283.0,272.5,286.0,270.0,6.99,	-2.92%
2018-2-8,286.0,285.0,288.5,283.0,4.42,	0.00%
2018-2-7,284.5,292.5,295.0,284.5,7.02,	0.82%
2018-2-6,286.5,290.0,292.0,279.0,9.11,	-0.65%
2018-2-5,299.0,295.0,301.0,295.0,7.8,	-3.30%
2018-2-2,304.5,304.0,306.5,301.5,10.57,	-0.31%
2018-2-1,307.0,310.0,311.0,306.5,5.56,	0.00%
2018-1-31,299.0,295.0,304.0,295.0,7.45,	-0.16%
2018-1-30,299.0,305.5,305.5,298.5,8.8,	4.24%
2018-1-29,308.0,314.0,314.0,307.0,5.88,	-1.76%
2018-1-26,308.0,300.5,308.5,300.5,4.65,	-0.32%
2018-1-25,305.5,308.0,317.0,305.5,4.35,	1.13%
2018-1-24,307.5,315.0,316.0,307.5,5.58,	1.14%
2018-1-23,318.0,318.5,323.5,317.0,3.78,	-1.13%
2018-1-22,319.0,317.0,319.0,312.0,6.85,	1.81%
2018-1-19,319.0,321.0,321.0,314.0,5.15,	2.01%
2018-1-18,319.5,308.5,321.5,307.0,4.14,	-0.67%
2018-1-17,306.5,308.0,308.0,303.5,4.97,	-2.28%
2018-1-16,312.0,311.0,314.0,309.0,6.78,	2.16%
2018-1-15,313.0,312.0,313.0,308.5,8.2,	3.09%
2018-1-12,309.5,309.0,311.5,307.0,2.54,	-0.85%
2018-1-11,306.0,309.5,309.5,302.5,5.13,	2.80%
2018-1-10,309.5,304.5,311.0,302.0,4.58,	1.06%
2018-1-9,304.0,297.0,304.0,296.0,4.38,	1.07%
2018-1-8,298.0,304.0,306.0,296.0,6.02,	-2.44%
2018-1-5,300.0,310.0,310.0,297.0,1.44,	-1.20%
2018-1-4,307.0,301.0,307.0,298.0,2.12,	0.17%
2018-1-3,300.5,295.0,302.5,295.0,2.6,	-0.85%
2018-1-2,291.5,293.0,293.5,289.0,2.43,	-0.51%
2017-12-29,294.0,288.5,294.0,287.0,5.99,	2.26%
2017-12-28,286.0,281.0,287.5,281.0,5.17,	0.88%
2017-12-27,283.0,280.0,283.5,276.5,12.43,	-1.55%
2017-12-26,280.0,287.5,288.0,277.0,4.39,	-0.52%
2017-12-25,287.0,291.0,291.5,286.0,4.71,	-1.69%
2017-12-22,290.5,292.5,293.5,289.0,4.24,	-1.17%
2017-12-21,290.0,293.0,296.0,290.0,3.47,	1.18%
2017-12-20,292.5,294.0,294.0,288.0,7.05,	2.96%
2017-12-19,294.0,289.0,294.0,287.5,11.08,	0.35%
2017-12-18,287.5,285.0,289.0,280.0,17.49,	-9.91%
2017-12-15,285.0,287.5,289.0,276.0,3.03,	-0.63%
2017-12-14,289.5,291.5,295.5,289.0,4.55,	1.59%
2017-12-13,291.0,298.0,299.0,291.0,8.06,	-3.37%
2017-12-12,296.0,299.5,300.0,291.0,10.53,	-2.54%
2017-12-11,299.5,297.5,301.5,296.0,4.52,	1.06%
2017-12-8,296.0,291.0,297.5,287.5,7.46,	0.15%
2017-12-7,287.5,289.0,293.0,284.5,3.92,	1.38%
2017-12-6,286.5,318.0,318.0,286.5,3.24,	-0.31%
2017-12-5,318.0,318.0,320.0,315.0,4.12,	0.00%
2017-12-4,320.0,315.0,320.5,315.0,7.43,	1.55%
2017-12-1,315.0,326.5,329.0,312.0,6.27,	0.63%
2017-11-30,326.0,336.0,336.5,318.5,6.0,	-2.88%
2017-11-29,334.5,334.5,336.5,332.0,6.85,	2.81%
2017-11-28,331.0,337.0,337.0,328.5,4.95,	-0.47%
2017-11-27,330.5,328.0,331.0,324.5,5.85,	-1.23%
2017-11-24,326.0,330.0,330.0,324.0,8.06,	2.68%
2017-11-23,327.0,331.5,333.5,326.5,6.59,	-2.61%
2017-11-22,327.0,324.0,332.0,322.5,15.7,	-1.51%
2017-11-21,322.0,320.5,323.5,316.0,5.45,	-1.63%
2017-11-20,320.0,334.0,334.0,319.0,4.7,	-0.30%
2017-11-17,329.5,327.0,330.0,325.0,7.73,	2.90%
2017-11-16,320.5,322.0,325.0,319.5,13.29,	-2.09%
2017-11-15,322.0,323.0,325.0,319.0,8.85,	-0.30%
2017-11-14,326.0,326.0,332.5,322.0,6.89,	-0.59%
2017-11-13,317.5,323.5,324.5,317.5,15.05,	-1.31%
2017-11-10,326.0,323.0,326.0,307.5,15.25,	2.39%
2017-11-9,331.0,336.5,341.0,328.0,7.63,	1.36%
2017-11-8,336.5,337.0,339.0,332.0,12.5,	-2.51%
2017-11-7,337.5,330.0,338.5,330.0,10.78,	3.20%
2017-11-6,328.0,331.5,332.5,323.0,11.98,	2.02%
2017-11-3,335.0,338.0,341.5,332.0,4.57,	0.31%
2017-11-2,336.0,337.5,344.0,336.0,6.56,	2.40%
2017-11-1,338.0,350.5,350.5,338.0,7.55,	-1.11%
2017-10-31,342.5,336.0,350.0,333.0,7.52,	0.64%
2017-10-30,334.5,335.0,337.0,326.5,9.44,	-2.02%
2017-10-27,330.0,338.5,346.0,330.0,9.78,	-1.53%
2017-10-26,338.5,327.0,339.5,326.0,18.34,	1.24%
2017-10-25,328.0,328.0,334.0,326.0,26.77,	6.10%
2017-10-24,321.5,318.5,322.5,315.0,16.33,	-0.82%
2017-10-23,320.5,321.0,322.5,318.5,19.77,	5.15%
2017-10-20,313.0,316.5,319.5,313.0,11.48,	2.11%
2017-10-19,316.5,317.0,323.5,316.0,5.07,	-1.04%
2017-10-18,314.5,321.0,322.0,312.5,4.0,	0.00%
2017-10-17,321.0,326.0,327.0,320.5,4.69,	-1.20%
2017-10-16,326.0,320.5,330.0,318.0,2.9,	2.46%
2017-10-13,322.0,309.0,322.0,308.0,7.88,	-2.23%
2017-10-12,303.5,308.0,309.0,303.0,8.68,	1.22%
2017-10-11,306.0,298.0,306.5,296.0,7.98,	1.95%
2017-10-6,291.0,289.0,295.0,288.0,3.6,	-1.23%
2017-10-5,285.0,290.0,290.5,284.5,4.73,	-0.17%
